room_name,objectId,categoryId,NYU40,mpr40,translation,index,mpcat40,split
ur6pFq6Qu1A_room3,8,15,7,5,"[-17.98872201171024, 10.875230538282736, 0.7491539906735145]",15,table,train
JmbYfDe2QKZ_room11,3,47,39,5,"[-11.757809074930737, -1.3332475192649378, 0.28022559378888107]",47,table,train
vyrNrziPKCB_room60,15,15,7,5,"[0.3807193890678323, -23.591090361010128, 0.15923166330658112]",15,table,train
VVfe2KiqLaN_room2,6,131,17,5,"[5.593672274170325, 1.3682156734712931, 0.5369474666014704]",131,table,train
vyrNrziPKCB_room6,2,275,39,5,"[3.6841878656691187, -13.86872910071243, 4.05568878085508]",275,table,train
PuKPg4mmafe_room5,132,15,7,5,"[8.278037453364659, -46.81271522361916, 0.854747661760637]",15,table,train
SN83YJsR3w2_room11,5,15,7,5,"[-8.122299911102019, 8.878322175832896, 0.40877483737954184]",15,table,train
S9hNv5qa7GM_room5,11,15,7,5,"[0.016519488153735502, -0.630265310595882, 3.129142027630184]",15,table,train
D7N2EKCX4Sj_room22,39,15,7,5,"[-8.142887804277883, 7.299954482531734, 0.4430863140977666]",15,table,train
rPc6DW4iMge_room2,14,97,7,5,"[-4.56189990978764, -11.814785254701059, -2.5738615707627366]",97,table,train
E9uDoFAP3SH_room0,41,15,7,5,"[-16.778150259620215, -13.414997225123042, 0.5592898440792279]",15,table,train
uNb9QFRL6hY_room11,11,15,7,5,"[-11.171894899641455, 14.343575341317742, 0.7637691085896111]",15,table,train
E9uDoFAP3SH_room8,27,15,7,5,"[13.23663738458866, -14.773921069789928, 0.43728652357648606]",15,table,train
JeFG25nYj2p_room18,27,47,39,5,"[10.736948182447902, -7.714642750242222, 0.30044193539926606]",47,table,train
ur6pFq6Qu1A_room7,4,15,7,5,"[-17.978225488373727, -1.5066146861961163, 0.22099269484557083]",15,table,train
Vvot9Ly1tCj_room5,2,131,17,5,"[11.082116249036176, -6.027407532298082, 0.4914815713734195]",131,table,train
rPc6DW4iMge_room19,14,15,7,5,"[-2.458311162039735, 5.638593802615231, 0.6509684421474725]",15,table,train
D7N2EKCX4Sj_room33,10,95,39,5,"[7.444839291538752, 4.101450382394994, 4.66191885319162]",95,table,train
gTV8FGcVJC9_room10,20,89,7,5,"[-8.127744457060674, -23.949593685621537, 0.09356387710274436]",89,table,train
uNb9QFRL6hY_room33,26,47,39,5,"[-14.820042232736377, 18.39629905701854, 3.932420727811282]",47,table,train
VFuaQ6m2Qom_room8,27,15,7,5,"[-7.28602493001023, 0.2737290746248112, 0.4388521203013519]",15,table,train
mJXqzFtmKg4_room19,9,42,14,5,"[-9.62472390405921, 2.767026297103506, 0.4983073099970649]",42,table,train
PX4nDJXEHrG_room6,21,15,7,5,"[-18.456110231860187, 1.3454693572019398, -2.807413611795923]",15,table,train
PuKPg4mmafe_room4,26,15,7,5,"[-1.722219495725711, -45.64760605467735, 0.8827868964826803]",15,table,train
E9uDoFAP3SH_room8,23,15,7,5,"[12.240637598563728, -11.61659937415668, 0.6187386256959037]",15,table,train
uNb9QFRL6hY_room12,8,15,7,5,"[-16.044608012102763, 14.495166023509016, 0.39115288402973225]",15,table,train
ac26ZMwG7aT_room29,20,15,7,5,"[-8.700185175796053, -30.526415217100684, 0.5260227479596636]",15,table,train
Pm6F8kyY3z2_room0,14,97,7,5,"[1.640275950209839, 1.2624627847785082, 0.6184635474445727]",97,table,train
qoiz87JEwZ2_room9,29,42,14,5,"[-1.8787270609243902, 11.463445950908289, 0.5937816988038481]",42,table,train
Pm6F8kyY3z2_room1,14,42,14,5,"[-0.1746241148080894, 7.043725666326911, 0.528819897122896]",42,table,train
jh4fc5c5qoQ_room14,9,15,7,5,"[11.006986088329553, -0.19107332351915038, 0.5039692328064662]",15,table,train
kEZ7cmS4wCh_room5,12,15,7,5,"[2.9670501281436277, -2.915608086816767, -0.212052672084368]",15,table,train
E9uDoFAP3SH_room20,7,97,7,5,"[11.773309947474289, -4.304556880663299, 0.7122042286115856]",97,table,train
SN83YJsR3w2_room45,14,15,7,5,"[5.914122311021797, -2.208904248697833, 4.292643957777763]",15,table,train
r1Q1Z4BcV1o_room8,13,42,14,5,"[-0.6245295709077191, 7.320042789190799, 0.5920613582700474]",42,table,train
B6ByNegPMKs_room35,1,237,14,5,"[38.958582334965584, -22.235075810066622, 0.5044263818884867]",237,table,train
PuKPg4mmafe_room0,8,47,39,5,"[-5.116762329951873, 6.3326839113528015, 0.4097333565080093]",47,table,train
1pXnuDYAj8r_room15,14,47,39,5,"[19.384929997939864, -10.525606204463184, 0.08140969068393428]",47,table,train
D7N2EKCX4Sj_room2,13,15,7,5,"[3.715480234550348, -0.8521032752291797, -2.772084052700519]",15,table,train
JeFG25nYj2p_room7,17,47,39,5,"[0.039960926333425344, -7.850566055255076, 0.2718236729164662]",47,table,train
b8cTxDM8gDG_room19,24,47,39,5,"[2.67549048807826, -1.4989356745422155, 3.901448998947489]",47,table,train
D7N2EKCX4Sj_room36,11,15,7,5,"[0.735371529021362, 6.40808203538132, 3.1411333376183475]",15,table,train
rPc6DW4iMge_room19,4,15,7,5,"[-1.1051430665491735, 3.8876325861218204, 0.4515140599330571]",15,table,train
Vvot9Ly1tCj_room6,19,131,17,5,"[-10.194333201134526, -5.952214286100881, 0.33478631057377456]",131,table,train
759xd9YjKW5_room2,10,42,14,5,"[-2.8074346053906805, -20.67540843638419, 0.5876056304860947]",42,table,train
S9hNv5qa7GM_room5,5,474,7,5,"[-2.7854758684857748, 1.8696842263362177, 3.2134906564571173]",474,table,train
XcA2TqTSSAj_room4,8,15,7,5,"[7.394111421890971, -1.4625030773472967, -1.9793484996870219]",15,table,train
17DRP5sb8fy_room8,1,47,39,5,"[-9.609909423874932, -1.239422340279708, 0.24516860062793538]",47,table,train
82sE5b5pLXE_room2,13,15,7,5,"[-14.22848249391745, 20.472228767064994, 0.5814405024317081]",15,table,train
SN83YJsR3w2_room9,12,47,39,5,"[5.0574567980932965, 8.205676577019684, -3.1338373883162127]",47,table,train
VLzqgDo317F_room0,20,47,39,5,"[-9.988319378399224, -4.576744986116217, 3.586974322126153]",47,table,train
SN83YJsR3w2_room35,13,42,14,5,"[-6.301885971917567, 21.09380297602248, 3.7695871467672344]",42,table,train
PuKPg4mmafe_room5,128,15,7,5,"[10.831341071207016, -46.30068094817853, 0.7528305739327207]",15,table,train
r1Q1Z4BcV1o_room3,103,15,7,5,"[-13.763733061958341, 11.610026607799172, 0.5475285212293072]",15,table,train
B6ByNegPMKs_room57,9,42,14,5,"[66.40684012728515, -15.220725512929176, 0.33771820478933184]",42,table,train
B6ByNegPMKs_room10,7,216,7,5,"[21.181954940093945, -17.630768625662785, 0.5374474938799721]",216,table,train
D7N2EKCX4Sj_room31,17,15,7,5,"[10.190701864132365, -3.4606383099024427, 3.1654908851067938]",15,table,train
rPc6DW4iMge_room1,3,15,7,5,"[-3.914365832826092, -7.162148841441341, -2.7371398720535067]",15,table,train
B6ByNegPMKs_room18,27,42,14,5,"[41.229569398552364, -16.38623416643201, 0.751117199682202]",42,table,train
D7N2EKCX4Sj_room31,8,15,7,5,"[10.924620219374399, 0.74978822316111, 3.138590419311771]",15,table,train
gTV8FGcVJC9_room30,9,15,7,5,"[-0.360527103346446, -3.5310560298788136, 3.991969859353427]",15,table,train
sT4fr6TAbpF_room11,14,15,7,5,"[3.384245471730862, 12.986675080440774, 0.5274180451096608]",15,table,train
5q7pvUzZiYa_room13,13,15,7,5,"[24.80953758660729, 3.2486230896610953, 0.5324325544289913]",15,table,train
vyrNrziPKCB_room54,5,15,7,5,"[10.037475921816787, -21.692592705217393, 0.418714483658903]",15,table,train
XcA2TqTSSAj_room7,23,15,7,5,"[-1.5980966423112568, 1.0340758875602543, -0.7769100235240294]",15,table,train
ULsKaCPVFJR_room22,10,15,7,5,"[7.263469218897928, -18.666507916763436, 0.7440401132498723]",15,table,train
gTV8FGcVJC9_room12,70,15,7,5,"[-5.829087942901676, -3.562948976082227, -1.756237708299911]",15,table,train
aayBHfsNo7d_room2,1,42,14,5,"[4.830871505561725, -3.168230519853821, 4.171732420491618]",42,table,train
B6ByNegPMKs_room56,6,42,14,5,"[61.55420328596348, -15.231195127090675, 0.6778518133538508]",42,table,train
D7N2EKCX4Sj_room24,47,842,7,5,"[-7.91613746660727, -0.04653003223181825, 0.3608654166936217]",842,table,train
759xd9YjKW5_room4,21,47,39,5,"[-10.143687061060255, -5.992106106125306, 0.4363863953084589]",47,table,train
5q7pvUzZiYa_room16,12,15,7,5,"[21.77934318844405, 5.908056967516105, -2.874891878081602]",15,table,train
VVfe2KiqLaN_room5,29,89,7,5,"[4.346152605119567, -10.725691813780909, 0.3392480979530233]",89,table,train
dhjEzFoUFzH_room0,5,340,7,5,"[-5.933822571728158, 73.76351574504382, 1.9914160269696723]",340,table,train
EDJbREhghzL_room0,7,15,7,5,"[-10.645809331886198, -3.9604065122231136, 3.4273734948573966]",15,table,train
B6ByNegPMKs_room20,15,15,7,5,"[36.493090597530646, -30.336506368755696, 0.5166605461490268]",15,table,train
qoiz87JEwZ2_room2,13,15,7,5,"[0.2209945614679978, 9.288964039264815, -2.907380021141973]",15,table,train
2n8kARJN3HM_room13,18,15,7,5,"[-2.6572891821241167, -0.9057250379295028, 0.4350488266763426]",15,table,train
V2XKFyX4ASd_room6,13,97,7,5,"[3.756423646453521, 5.634313182338546, 0.5491081334175166]",97,table,train
29hnd4uzFmX_room9,6,97,7,5,"[-7.392413290611603, 3.164441250825078, 0.2009830580577193]",97,table,train
D7N2EKCX4Sj_room18,5,15,7,5,"[4.47322165704744, 2.985572723252394, 0.42820598432361295]",15,table,train
qoiz87JEwZ2_room15,5,15,7,5,"[2.1906409747679345, 2.2121296945660833, 0.5067472858847726]",15,table,train
D7N2EKCX4Sj_room1,3,15,7,5,"[12.666074443975804, -10.443167796961859, -2.9482701872803374]",15,table,train
VzqfbhrpDEA_room24,31,42,14,5,"[-18.362766473217935, 4.429111469054943, 0.5009085723940916]",42,table,train
gTV8FGcVJC9_room44,23,47,39,5,"[-1.7189759697568272, -12.8257720131619, 7.578535717356036]",47,table,train
2n8kARJN3HM_room14,17,15,7,5,"[6.196548593903512, 0.9204959309801486, 0.6091700370797491]",15,table,train
V2XKFyX4ASd_room11,12,15,7,5,"[5.32607554809028, 9.724205440996684, 0.3506693977497443]",15,table,train
XcA2TqTSSAj_room17,7,47,39,5,"[4.102839297879609, 5.328115557232042, 3.425778828043653]",47,table,train
s8pcmisQ38h_room4,6,15,7,5,"[14.162695620944481, -1.31091035485902, 3.6762961278200508]",15,table,train
S9hNv5qa7GM_room11,4,97,7,5,"[1.4222332042212527, -1.3833030370431432, 0.6884145467490195]",97,table,train
B6ByNegPMKs_room56,12,42,14,5,"[62.60042321226695, -16.644708658695592, 0.4815926065304428]",42,table,train
E9uDoFAP3SH_room32,33,15,7,5,"[15.72403261583176, -8.151250464815488, -5.594234201829758]",15,table,train
PuKPg4mmafe_room5,84,15,7,5,"[14.296947937262686, -55.23827968898573, 0.8845195582822749]",15,table,train
r47D5H71a5s_room1,7,752,7,5,"[-5.717766358795544, 4.1162778116484455, 0.40133906676460374]",752,table,train
1pXnuDYAj8r_room13,34,15,7,5,"[7.64851422330007, -9.827667878173571, 0.48067974692567306]",15,table,train
gTV8FGcVJC9_room44,19,97,7,5,"[-4.963852880403078, -11.419993850279857, 7.866068774119511]",97,table,train
B6ByNegPMKs_room71,20,42,14,5,"[71.0286311425824, 4.259140437695311, 0.5816198505862816]",42,table,train
VLzqgDo317F_room7,7,42,14,5,"[4.4369851331786805, -12.512852667337395, -2.6754885805080613]",42,table,train
SN83YJsR3w2_room13,9,89,7,5,"[-6.327416815619538, 16.840466464775197, 0.37388314333393413]",89,table,train
B6ByNegPMKs_room15,3,216,7,5,"[30.572274512591466, -16.692953372724997, 0.711960690745065]",216,table,train
jh4fc5c5qoQ_room4,6,42,14,5,"[-1.7423591756190975, -0.31530254799530333, 1.3069685938655284]",42,table,train
Uxmj2M2itWa_room30,23,42,14,5,"[2.408688144651561, -7.482533584198976, 0.6734442300193958]",42,table,train
vyrNrziPKCB_room57,20,15,7,5,"[18.56733857951033, -22.686516838773674, 3.942304593269978]",15,table,train
1pXnuDYAj8r_room14,42,15,7,5,"[15.051752377898273, -10.240756495562167, 0.532519504368096]",15,table,train
SN83YJsR3w2_room37,5,15,7,5,"[4.197179641102549, 18.24140978313948, 4.625185933838537]",15,table,train
b8cTxDM8gDG_room10,34,15,7,5,"[-15.100208068496228, -4.561324618369297, 1.3697019386787472]",15,table,train
JmbYfDe2QKZ_room6,7,15,7,5,"[-5.031504101515166, -0.8778888179145196, 2.986180087674557]",15,table,train
GdvgFV5R1Z5_room4,14,15,7,5,"[-2.4481396518667227, -1.6874061095954447, 0.4063788352499342]",15,table,train
2n8kARJN3HM_room0,15,15,7,5,"[8.182078277008443, -2.9268103666492107, 0.5137654696719804]",15,table,train
ZMojNkEp431_room9,9,15,7,5,"[4.8486732017887775, -3.7776399847307056, 0.3954160877815454]",15,table,train
SN83YJsR3w2_room5,15,15,7,5,"[0.8574169148991015, 14.081563057954513, 0.6456163598640831]",15,table,train
SN83YJsR3w2_room45,12,15,7,5,"[5.895397689298476, -3.8469783372967075, 4.368393910464091]",15,table,train
ac26ZMwG7aT_room14,28,47,39,5,"[14.240372645371263, 9.36359941471065, 0.3210547159560975]",47,table,train
Vvot9Ly1tCj_room25,43,15,7,5,"[-5.383656599322014, -14.859415998202742, 0.6367438144122631]",15,table,train
SN83YJsR3w2_room1,20,97,7,5,"[-4.472788552603846, 3.918526543975412, -3.0110856033292634]",97,table,train
B6ByNegPMKs_room30,7,15,7,5,"[14.622370544527728, -15.224315791236528, 0.7314925605625999]",15,table,train
D7G3Y4RVNrH_room2,4,95,39,5,"[0.40798919007836804, 9.674141949735906, 0.5275575174843025]",95,table,train
PX4nDJXEHrG_room20,5,15,7,5,"[-9.475921137139846, -2.5587983057323824, 0.5368104714973576]",15,table,train
rPc6DW4iMge_room0,11,47,39,5,"[-0.07054368455283111, -16.323889434337616, -2.9396550994494866]",47,table,train
B6ByNegPMKs_room7,61,42,14,5,"[32.03073915272484, -8.388889848963704, 0.5703430436322386]",42,table,train
uNb9QFRL6hY_room28,27,15,7,5,"[-15.749879162185097, 0.8927621896948574, -0.7136461851590664]",15,table,train
Vvot9Ly1tCj_room13,9,15,7,5,"[-7.656717645402732, -2.2879104799529912, 0.5218215412458796]",15,table,train
759xd9YjKW5_room5,33,15,7,5,"[-1.1727733689235638, -1.4208940077247596, 0.4157479346198885]",15,table,train
PX4nDJXEHrG_room11,3,15,7,5,"[-5.519319161159125, 5.515000951157557, -2.5939170223010493]",15,table,train
E9uDoFAP3SH_room0,2,15,7,5,"[-16.946306963450347, -9.947101823305754, 0.524848655291966]",15,table,train
1LXtFkjw3qL_room11,14,15,7,5,"[1.6838014487044088, -11.981079178729228, 0.5393243594454751]",15,table,train
r1Q1Z4BcV1o_room3,116,15,7,5,"[-31.792232468061634, 11.751814568055083, 0.5809401667213613]",15,table,train
E9uDoFAP3SH_room32,4,97,7,5,"[11.508672403670868, -8.260618696197064, -5.425779030125737]",97,table,train
7y3sRwLe3Va_room12,13,15,7,5,"[-4.485320499525704, -1.822988024545372, 0.8354078285361922]",15,table,train
B6ByNegPMKs_room34,11,42,14,5,"[39.35442265119632, -20.611746547709092, 0.5454320162021641]",42,table,train
ZMojNkEp431_room10,6,47,39,5,"[17.29444414366276, -1.501063820736124, 0.1848409877843309]",47,table,train
qoiz87JEwZ2_room2,24,47,39,5,"[0.5397094081882648, 7.748128790938378, -2.894847086613921]",47,table,train
VFuaQ6m2Qom_room13,7,15,7,5,"[-4.517854660837452, 10.675768646064483, 0.3733357959380181]",15,table,train
VFuaQ6m2Qom_room19,14,15,7,5,"[-9.145959211488297, 7.706257238542294, 0.5929240051385849]",15,table,train
PX4nDJXEHrG_room41,5,15,7,5,"[-9.960330715507135, 7.418082573766233, 3.6918916900976866]",15,table,train
E9uDoFAP3SH_room20,13,15,7,5,"[15.850206215878812, -4.480158369624182, 0.6101859630392714]",15,table,train
s8pcmisQ38h_room4,5,15,7,5,"[9.463491247244486, 1.986023394889189, 3.680701163331226]",15,table,train
Uxmj2M2itWa_room30,19,15,7,5,"[6.9634372538612, -6.434584138961065, 0.6622408956573123]",15,table,train
1pXnuDYAj8r_room3,21,89,7,5,"[5.430273940808704, -2.181799979048819, 3.9025932956527876]",89,table,train
sT4fr6TAbpF_room11,25,47,39,5,"[3.3231175815293548, 9.26686752219205, 0.4487645946420296]",47,table,train
XcA2TqTSSAj_room18,3,15,7,5,"[8.180003827037677, 4.504996170960213, 4.027459993529863]",15,table,train
VFuaQ6m2Qom_room19,15,15,7,5,"[-16.090955910489512, 8.434202136047114, 0.49483255721000435]",15,table,train
B6ByNegPMKs_room7,65,13,3,7,"[34.614181930212666, -10.689193844966752, 0.723431961338867]",13,cabinet,train
5LpN3gDmAk7_room23,6,13,3,7,"[2.4455732444484553, -0.020602521344363495, -0.7820946345480165]",13,cabinet,train
pRbA3pwrgk9_room23,7,35,3,7,"[1.18836274749831, 3.6878019247481855, 3.7802671583510095]",35,cabinet,train
S9hNv5qa7GM_room1,9,13,3,7,"[-12.151184252539796, -1.0611309616021216, 3.4003500893544856]",13,cabinet,train
GdvgFV5R1Z5_room0,15,13,3,7,"[-6.152440933215237, -0.7745159078958411, 1.1817934548312112]",13,cabinet,train
s8pcmisQ38h_room3,5,13,3,7,"[12.396290760404986, 2.0872150522205533, 1.1281692551912406]",13,cabinet,train
ULsKaCPVFJR_room15,6,13,3,7,"[3.4770647902450524, -6.550702866281589, 0.5304413700122714]",13,cabinet,train
2n8kARJN3HM_room13,31,13,3,7,"[1.410211974819778, 2.396063562057589, 0.7307084134685591]",13,cabinet,train
qoiz87JEwZ2_room9,7,13,3,7,"[0.28859990364037624, 7.227789746191268, 0.71795020719917]",13,cabinet,train
1pXnuDYAj8r_room22,14,57,3,7,"[13.487306773227496, 4.010097447146465, 0.4046790951156616]",57,cabinet,train
aayBHfsNo7d_room19,7,13,3,7,"[11.736296902803696, -0.5975917711213538, 1.4532342351629925]",13,cabinet,train
EDJbREhghzL_room4,7,13,3,7,"[-5.123380577217654, 0.2709141187428267, 0.4758072156874024]",13,cabinet,train
i5noydFURQK_room0,9,57,3,7,"[-0.9489238386792104, -1.5584779020334958, 0.6062039422029728]",57,cabinet,train
gTV8FGcVJC9_room6,18,13,3,7,"[-7.8912252800599685, -14.304250778798258, -1.0206435278786141]",13,cabinet,train
ULsKaCPVFJR_room1,2,13,3,7,"[13.776535291807804, -16.092356025742646, 4.095361483467159]",13,cabinet,train
1pXnuDYAj8r_room1,5,13,3,7,"[3.126915494711888, 4.943936288045095, 4.103368525287914]",13,cabinet,train
aayBHfsNo7d_room19,4,13,3,7,"[14.757505627526564, 0.9117458156492303, 1.9878504237958918]",13,cabinet,train
ULsKaCPVFJR_room7,22,13,3,7,"[7.338732274916591, -12.115912563117986, 1.1227193113009715]",13,cabinet,train
17DRP5sb8fy_room2,9,57,3,7,"[-4.361713272683761, -0.9743827200111221, 0.480621368788621]",57,cabinet,train
VzqfbhrpDEA_room28,17,109,40,7,"[-32.004774887355296, 7.049078568698853, 0.3995279480583437]",109,cabinet,train
gTV8FGcVJC9_room19,17,13,3,7,"[-3.4427430431161414, -8.878831522300185, 1.7882152256527697]",13,cabinet,train
2n8kARJN3HM_room3,4,209,3,7,"[1.0286934503044864, -13.442734199872682, 0.6159610921790472]",209,cabinet,train
sKLMLpTHeUy_room11,7,13,3,7,"[14.666906516293858, -1.9582796915678085, 0.44466563105925283]",13,cabinet,train
ac26ZMwG7aT_room3,40,13,3,7,"[-14.665254642078711, 0.5910114183365924, 2.2631551594104407]",13,cabinet,train
aayBHfsNo7d_room19,12,35,3,7,"[15.168780826889067, 0.3242578815197358, 0.39078773396683686]",35,cabinet,train
ur6pFq6Qu1A_room12,10,13,3,7,"[-7.484394429207057, -3.242681649074517, 0.6688904344583261]",13,cabinet,train
kEZ7cmS4wCh_room24,11,109,40,7,"[0.568503427275697, 12.74093146363745, 4.716706620837511]",109,cabinet,train
8WUmhLawc2A_room12,37,35,3,7,"[-5.899349607467651, 5.108989409446716, 0.5889873921831877]",35,cabinet,train
XcA2TqTSSAj_room2,4,13,3,7,"[-1.0546616545060574, 0.5226034813701874, -2.588210423439548]",13,cabinet,train
VzqfbhrpDEA_room7,23,13,3,7,"[-24.881355365730293, 1.8805006518768468, 0.6203435883568417]",13,cabinet,train
7y3sRwLe3Va_room18,21,35,3,7,"[-11.614944221107823, 0.5695533499331827, 2.0541993244546886]",35,cabinet,train
e9zR4mvMWw7_room6,1,35,3,7,"[15.653509564855193, -1.2474305004964716, 1.7175229425227416]",35,cabinet,train
p5wJjkQkbXX_room23,16,13,3,7,"[7.373111697213434, 4.966786088138075, 1.1249688840348164]",13,cabinet,train
1pXnuDYAj8r_room9,41,13,3,7,"[13.163210530486024, -6.779469331407513, 4.056982443978684]",13,cabinet,train
JeFG25nYj2p_room18,34,13,3,7,"[10.869674554712633, -9.491564602571374, 0.46073320601500717]",13,cabinet,train
vyrNrziPKCB_room23,19,13,3,7,"[-1.465246478521599, -9.545686001327802, 2.5453637796527935]",13,cabinet,train
Vvot9Ly1tCj_room13,10,13,3,7,"[-9.24112707529938, -4.839715609017947, 1.7662968755335264]",13,cabinet,train
7y3sRwLe3Va_room18,31,35,3,7,"[-16.759712643683038, 0.13790660698655915, 0.39132128471718464]",35,cabinet,train
5q7pvUzZiYa_room13,12,13,3,7,"[26.010880666776455, 4.23742782118374, 1.6187333309897505]",13,cabinet,train
cV4RVeZvu5T_room10,11,57,3,7,"[4.332872260101705, -9.960874675702454, 0.275040983094338]",57,cabinet,train
pRbA3pwrgk9_room0,6,13,3,7,"[0.7157550615844731, 1.194648814268473, -5.1162428368170785]",13,cabinet,train
jh4fc5c5qoQ_room6,12,35,3,7,"[-1.8246346073729969, -2.136807351097511, 1.2010286958975214]",35,cabinet,train
Uxmj2M2itWa_room0,8,13,3,7,"[6.638245672255727, 3.8067093979666495, 1.257466946795405]",13,cabinet,train
gTV8FGcVJC9_room31,17,13,3,7,"[-1.5419490999812608, -8.617281226637008, 3.8710462837044943]",13,cabinet,train
82sE5b5pLXE_room1,4,13,3,7,"[-16.616129510074632, 17.931960134994867, 0.8332271594865163]",13,cabinet,train
S9hNv5qa7GM_room2,9,57,3,7,"[-11.672093177627307, 0.11127135321314928, 3.245664328692151]",57,cabinet,train
82sE5b5pLXE_room0,26,13,3,7,"[-17.200359948288053, 14.996297990076641, 3.882646383971152]",13,cabinet,train
Vvot9Ly1tCj_room25,41,35,3,7,"[-11.888657448305722, -14.646561535245958, 0.5463522323412339]",35,cabinet,train
rPc6DW4iMge_room1,6,13,3,7,"[-6.009781729386415, -6.743240765110376, -2.675352136500768]",13,cabinet,train
JeFG25nYj2p_room18,28,13,3,7,"[10.9032334173337, -5.944480079870957, 0.5836474749928292]",13,cabinet,train
vyrNrziPKCB_room47,24,13,3,7,"[-5.709386873726893, -18.132747476751153, 0.9912665678997232]",13,cabinet,train
s8pcmisQ38h_room12,7,13,3,7,"[15.018634825724794, 3.51956947444989, 3.316877892837919]",13,cabinet,train
mJXqzFtmKg4_room10,7,13,3,7,"[3.8785700359201907, 19.08832372154915, 1.2563230941674182]",13,cabinet,train
mJXqzFtmKg4_room20,15,35,3,7,"[-8.142414443661469, 2.402376556203823, 0.6357839082429806]",35,cabinet,train
i5noydFURQK_room11,25,35,3,7,"[3.0085008700210887, -8.962691530674876, -2.9631142667236534]",35,cabinet,train
2n8kARJN3HM_room13,9,13,3,7,"[-3.1346280586213, 0.5282088371672579, 0.5533277383960342]",13,cabinet,train
rPc6DW4iMge_room22,10,13,3,7,"[1.6040632904239458, -3.610729581202945, 2.0861053942243712]",13,cabinet,train
EDJbREhghzL_room4,4,13,3,7,"[-5.938695007726071, -1.6925501863131458, 0.5596369000387567]",13,cabinet,train
VzqfbhrpDEA_room8,34,13,3,7,"[-11.143997668579921, -4.189110999139364, 1.6760081721632272]",13,cabinet,train
82sE5b5pLXE_room3,8,13,3,7,"[-18.852178627609558, 10.521119690287568, 0.6628650657927276]",13,cabinet,train
D7N2EKCX4Sj_room2,50,13,3,7,"[10.260134572798409, -3.7060357838292908, -2.2206285028779327]",13,cabinet,train
VzqfbhrpDEA_room25,3,13,3,7,"[-21.369585208605656, 4.976957351157479, 0.4312747200175707]",13,cabinet,train
sKLMLpTHeUy_room21,16,13,3,7,"[10.119217420434609, 2.849623620694256, 4.03924853931863]",13,cabinet,train
mJXqzFtmKg4_room2,12,13,3,7,"[3.326815951736088, -5.897209059497935, 0.5304205069528648]",13,cabinet,train
8WUmhLawc2A_room12,3,35,3,7,"[-5.593222391389753, 5.905982968023053, 2.1508302372423387]",35,cabinet,train
VzqfbhrpDEA_room24,43,13,3,7,"[-18.11696218423918, 4.479072403088616, 1.9235242805867543]",13,cabinet,train
1pXnuDYAj8r_room1,7,13,3,7,"[3.792822984479224, 4.012822850639977, 4.907735271110571]",13,cabinet,train
ULsKaCPVFJR_room6,29,13,3,7,"[6.781352200877622, -1.8280258366630526, 1.8277162303255934]",13,cabinet,train
V2XKFyX4ASd_room13,9,109,40,7,"[9.598574174540234, 6.511282809724183, 0.36271366239517033]",109,cabinet,train
S9hNv5qa7GM_room12,3,13,3,7,"[-13.19042409606838, -0.268802390864505, 1.6276265761745004]",13,cabinet,train
VzqfbhrpDEA_room23,31,13,3,7,"[-21.590647163283744, 10.254459907982692, 0.4239604761390556]",13,cabinet,train
VzqfbhrpDEA_room17,8,13,3,7,"[-5.325820663196856, 5.418251423578625, 1.7104144575694]",13,cabinet,train
GdvgFV5R1Z5_room5,11,13,3,7,"[-4.180421962027884, -1.8972833727643972, 0.4107423280495883]",13,cabinet,train
29hnd4uzFmX_room9,5,35,3,7,"[-5.29793423760025, 5.922257742624693, 0.8617398364608163]",35,cabinet,train
ac26ZMwG7aT_room6,9,13,3,7,"[-7.06118793858953, -2.662178213932424, 1.9198330309590517]",13,cabinet,train
PuKPg4mmafe_room0,39,13,3,7,"[-17.68831660274715, 0.05996552021170635, 0.29127124223580425]",13,cabinet,train
1pXnuDYAj8r_room4,21,13,3,7,"[6.270807606792335, 3.0791936180364927, 3.919959952971852]",13,cabinet,train
SN83YJsR3w2_room5,18,13,3,7,"[3.8794956084541825, 10.660775698239286, -2.7824826921242587]",13,cabinet,train
pRbA3pwrgk9_room21,16,13,3,7,"[-1.4220219165916683, -2.4978472387337987, 2.3500375604025927]",13,cabinet,train
JF19kD82Mey_room7,10,13,3,7,"[13.763275524734947, -0.5123368496004539, 3.7324852123542174]",13,cabinet,train
ac26ZMwG7aT_room7,50,13,3,7,"[-5.007265927045694, -11.050581971386698, 0.4222883583459494]",13,cabinet,train
p5wJjkQkbXX_room26,12,109,40,7,"[4.801720612494935, -1.7986251176819155, 1.1231031730851941]",109,cabinet,train
82sE5b5pLXE_room0,21,13,3,7,"[-16.70932347491071, 15.09802337993275, 4.2819024672875035]",13,cabinet,train
XcA2TqTSSAj_room23,1,109,40,7,"[0.3073883619620849, 4.362566455820117, -1.5856226090481143]",109,cabinet,train
rPc6DW4iMge_room13,10,13,3,7,"[-3.2080540875991645, -9.720432390968234, 0.46139538272270597]",13,cabinet,train
uNb9QFRL6hY_room30,16,13,3,7,"[-17.277804470617177, 33.140616076842804, 2.6905917822076]",13,cabinet,train
ULsKaCPVFJR_room6,22,13,3,7,"[4.583077225343735, 0.39288865499085474, 1.7492169476546537]",13,cabinet,train
759xd9YjKW5_room6,44,13,3,7,"[-2.89836655123216, 4.16722621279568, 1.755507855780427]",13,cabinet,train
